CallerClass,CallerMethod,Permission
com/android/mail/providers/ConversationInfo,fromBlob,android.permission.DUMP
com/android/mail/providers/EmailAccountCacheProvider,<init>,android.permission.DUMP
com/android/mail/providers/EmlAttachmentProvider,<init>,android.permission.DUMP
com/android/music/VideoBrowserActivity,onDestroy,android.permission.DUMP
com/android/music/TrackBrowserActivity,onDestroy,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getDisplayImagesFromSender,android.permission.DUMP
com/android/mail/providers/ConversationInfo,writeToParcel,android.permission.DUMP
com/android/mail/providers/EmlAttachmentProvider,update,android.permission.DUMP
com/android/music/MusicUtils,query,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getConversationOverviewMode,android.permission.DUMP
com/android/mail/utils/NotificationUtils,markSeen,android.permission.DUMP
com/android/mail/preferences/MailPrefs,isConversationOverviewModeSet,android.permission.DUMP
com/android/mail/providers/Attachment,writeToParcel,android.permission.DUMP
com/android/mail/providers/Folder,writeToParcel,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getAlwaysLaunchGmailFromEmailTombstone,android.permission.DUMP
com/android/mail/providers/ListParams,serialize,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getSnapHeaderMode,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getMigrationState,android.permission.DUMP
com/android/mail/providers/ListParams,newinstance,android.permission.DUMP
com/android/mail/providers/Conversation,applyCachedValues,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getConfirmDelete,android.permission.DUMP
com/android/music/VideoBrowserActivity,<init>,android.permission.DUMP
com/android/mail/providers/FolderList,listToBlob,android.permission.DUMP
com/android/music/MediaPlaybackService,open,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getConfirmArchive,android.permission.DUMP
com/android/mail/providers/FolderList,fromBlob,android.permission.DUMP
com/android/mail/providers/Folder,<init>,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getConfirmSend,android.permission.DUMP
com/android/music/MusicUtils,isMediaScannerScanning,android.permission.DUMP
com/android/music/MusicUtils,query,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getAutoAdvanceMode,android.permission.DUMP
com/android/mail/preferences/MailPrefs,getRecentAccounts,android.permission.DUMP
com/android/mail/ui/AccountLoadCallbacks,onLoadFinished,android.permission.DUMP
com/android/music/MusicBrowserActivity,<init>,android.permission.DUMP
com/android/mail/ui/AccountLoadCallbacks,onLoadFinished,android.permission.DUMP
com/android/mail/providers/protos/mock/MockUiProvider,createAccountDetailsMap,android.permission.DUMP
com/android/mail/ui/AccountFeedbackActivity,onAccountLoadCallbackFinished,android.permission.DUMP
com/android/mail/ui/AbstractConversationViewFragment,toString,android.permission.DUMP
com/android/music/MediaPlaybackService,<init>,android.permission.DUMP
com/android/mail/ui/AbstractConversationWebViewClient,generateProxyIntent,android.permission.DUMP
com/android/mail/ui/AbstractMailActivity,<init>,android.permission.DUMP
com/android/music/MusicPicker,onOptionsItemSelected,android.permission.DUMP
com/android/music/MusicPicker,onRestart,android.permission.DUMP
com/android/music/MediaPlaybackActivity,onLongClick,android.permission.DUMP
com/android/mail/ui/AbstractConversationWebViewClient,shouldOverrideUrlLoading,android.permission.DUMP
com/android/mail/ui/AccountFeedbackActivity,<init>,android.permission.DUMP
com/android/mail/ui/AbstractMailActivity,dump,android.permission.DUMP
com/android/music/MusicPicker,<init>,android.permission.DUMP
com/android/music/MusicBrowserActivity,onDestroy,android.permission.DUMP
com/android/mail/ui/AccountFeedbackActivity,onOptionsItemSelected,android.permission.DUMP
com/android/music/MediaPickerActivity,onDestroy,android.permission.DUMP
com/android/music/MediaPickerActivity,<init>,android.permission.DUMP
com/android/music/IMediaPlaybackService$Stub,onTransact,android.permission.DUMP
com/android/music/MediaPlaybackActivity$AlbumArtHandler,handleMessage,android.permission.DUMP
com/android/music/MediaPlaybackActivity,<init>,android.permission.DUMP
com/android/mail/ui/ActionBarController,getOptionsMenuId,android.permission.DUMP
com/android/music/AlbumBrowserActivity,onOptionsItemSelected,android.permission.DUMP
com/android/music/MusicUtils,makePlaylistMenu,android.permission.DUMP
com/android/music/RenamePlaylist,<init>,android.permission.DUMP
com/android/music/MusicUtils,getSongListForArtist,android.permission.DUMP
com/android/music/PlaylistBrowserActivity,onPrepareOptionsMenu,android.permission.DUMP
com/android/music/MediaPlaybackActivity,onPrepareOptionsMenu,android.permission.DUMP
com/android/music/MusicUtils,isMusicLoaded,android.permission.DUMP
com/android/music/MusicPicker,onCompletion,android.permission.DUMP
com/android/music/MusicUtils,setPartyShuffleMenuIcon,android.permission.DUMP
com/android/music/PlaylistBrowserActivity,onOptionsItemSelected,android.permission.DUMP
com/android/music/RepeatingImageButton,onTouchEvent,android.permission.DUMP
com/android/mail/SenderInfoLoader,loadInBackground,android.permission.DUMP
com/android/mail/text/EmailAddressSpan,onClick,android.permission.DUMP
com/android/music/MusicUtils,getAllSongs,android.permission.DUMP
com/android/mail/utils/NotificationUtils,markConversationAsReadAndSeen,android.permission.DUMP
com/android/music/ScanningProgress,<init>,android.permission.DUMP
com/android/music/MusicUtils,getSongListForPlaylist,android.permission.DUMP
com/android/music/QueryBrowserActivity,onDestroy,android.permission.DUMP
com/android/music/MusicUtils,getSongListForAlbum,android.permission.DUMP
com/android/mail/providers/Settings,toJSON,android.permission.DUMP
com/android/mail/SenderInfoLoader,loadContactPhotos,android.permission.DUMP
com/android/music/MusicUtils,bindToService,android.permission.DUMP
com/android/music/QueryBrowserActivity,<init>,android.permission.DUMP
com/android/music/MusicPicker,onPause,android.permission.DUMP
com/android/mail/SenderInfoLoader,loadInBackground,android.permission.DUMP
com/android/music/PlaylistBrowserActivity,<init>,android.permission.DUMP
com/android/music/QueryBrowserActivity,onCreate,android.permission.DUMP
com/android/music/MusicUtils,bindToService,android.permission.DUMP
com/android/music/MusicUtils,togglePartyShuffle,android.permission.DUMP
com/android/music/MusicUtils,getCurrentShuffleMode,android.permission.DUMP
com/android/music/PlaylistBrowserActivity,onDestroy,android.permission.DUMP
com/android/music/MediaPlaybackActivity,onDestroy,android.permission.DUMP
com/android/music/MusicUtils,getCurrentAudioId,android.permission.DUMP
com/android/music/MusicUtils,getCurrentArtistId,android.permission.DUMP
com/android/music/MusicUtils,getCurrentAlbumId,android.permission.DUMP
com/android/music/MusicUtils,unbindFromService,android.permission.DUMP
com/android/mail/browse/EmlViewerActivity,<init>,android.permission.DUMP
com/android/quicksearchbox/google/GoogleSearch,<init>,android.permission.DUMP
com/android/quicksearchbox/DialogActivity,<init>,android.permission.DUMP
com/android/providers/userdictionary/UserDictionaryProvider,insert,android.permission.DUMP
com/android/internal/telephony/RIL,nvWriteItem,android.permission.DUMP
com/android/mail/browse/AttachmentProgressDialogFragment,onDismiss,android.permission.DUMP
com/android/quicksearchbox/util/SQLiteTransaction,run,android.permission.DUMP
com/android/mail/browse/ConfirmDialogFragment,newInstance,android.permission.DUMP
com/android/internal/widget/ResolverDrawerLayout,generateLayoutParams,android.permission.DUMP
com/android/quicksearchbox/VoiceSearch,shouldShowVoiceSearch,android.permission.DUMP
com/android/quicksearchbox/EventLogLogger,logStart,android.permission.DUMP
com/android/quicksearchbox/CachingIconLoader,getIconUri,android.permission.DUMP
com/android/printspooler/widget/PrintContentView,generateLayoutParams,android.permission.DUMP
com/android/quicksearchbox/VoiceSearch,isVoiceSearchAvailable,android.permission.DUMP
com/android/internal/widget/LockPatternUtils,addAppWidget,android.permission.DUMP
com/android/providers/userdictionary/UserDictionaryProvider,query,android.permission.DUMP
com/android/internal/widget/LockPatternUtils,deleteTempGallery,android.permission.DUMP
com/android/quicksearchbox/AbstractSource,getIconUri,android.permission.DUMP
com/android/quicksearchbox/util/Util,getResourceUri,android.permission.DUMP
com/android/mail/browse/ConversationCursor$ConversationProvider,<init>,android.permission.DUMP
com/android/quicksearchbox/VoiceSearch,createVoiceWebSearchIntent,android.permission.DUMP
com/android/quicksearchbox/CachingIconLoader,getIcon,android.permission.DUMP
com/android/internal/widget/LockPatternUtils,removeAppWidget,android.permission.DUMP
com/android/quicksearchbox/google/SearchBaseUrlHelper,getSearchDomain,android.permission.DUMP
com/android/quicksearchbox/google/SearchBaseUrlHelper,getSearchBaseUrl,android.permission.DUMP
com/android/internal/widget/PointerLocationView,onPointerEvent,android.permission.DUMP
com/android/quicksearchbox/ui/SuggestionsAdapterBase,onSuggestionQueryRefineClicked,android.permission.DUMP
com/android/mail/browse/AttachmentLoader,loadInBackground,android.permission.DUMP
com/android/mail/browse/AttachmentActionHandler,showAttachment,android.permission.DUMP
com/android/mail/browse/AttachmentLoader,loadInBackground,android.permission.DUMP
com/android/quicksearchbox/google/GoogleSuggestionProvider,<init>,android.permission.DUMP
com/android/quicksearchbox/SearchActivity,updateSuggestions,android.permission.DUMP
com/android/server/accounts/AccountManagerService,onServiceChanged,android.permission.DUMP
com/android/providers/userdictionary/UserDictionaryProvider,update,android.permission.DUMP
com/android/providers/userdictionary/UserDictionaryProvider,delete,android.permission.DUMP
com/android/mail/browse/ConversationFooterView,onClick,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboard,<init>,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboard,<init>,android.permission.DUMP
com/android/internal/widget/LockPatternUtils,setLockScreenDisabled,android.permission.DUMP
com/android/providers/userdictionary/DictionaryBackupAgent,onBackup,android.permission.DUMP
com/android/quicksearchbox/VoiceSearch,getComponent,android.permission.DUMP
com/android/providers/userdictionary/DictionaryBackupAgent,<init>,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboard,<init>,android.permission.DUMP
com/android/providers/downloads/ui/TrampolineActivity,<init>,android.permission.DUMP
com/android/printspooler/ui/SelectPrinterActivity,onPause,android.permission.DUMP
com/android/printspooler/ui/PrintActivity,onOptionsClosed,android.permission.DUMP
com/android/internal/widget/LockPatternUtils,getAppWidgets,android.permission.DUMP
com/android/providers/downloads/ui/DownloadList,<init>,android.permission.DUMP
com/android/mail/browse/ConversationMessage,<init>,android.permission.DUMP
com/android/mail/browse/ConversationCursor$ConversationProvider,apply,android.permission.DUMP
com/android/quicksearchbox/AbstractSource,getIcon,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboard,<init>,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboardHelper,<init>,android.permission.DUMP
com/android/internal/telephony/RIL,nvReadItem,android.permission.DUMP
com/android/internal/widget/LockPatternUtils,getFallbackAppWidgetId,android.permission.DUMP
com/android/mail/browse/ConversationCursorOperationListener$OperationHelper,emptyFolder,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboardHelper,createKeyboards,android.permission.DUMP
com/android/mail/browse/ConversationCursor$ConversationProvider,query,android.permission.DUMP
com/android/mail/browse/ConversationCursor$ConversationProvider,insert,android.permission.DUMP
com/android/quicksearchbox/VoiceSearch,getVersion,android.permission.DUMP
com/android/mail/browse/ConversationCursorOperationListener$OperationHelper,markContentsSeen,android.permission.DUMP
com/android/providers/downloads/ui/TrampolineActivity$FailedDialogFragment,onDismiss,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboard,<init>,android.permission.DUMP
com/android/providers/userdictionary/DictionaryBackupAgent,onRestore,android.permission.DUMP
com/android/internal/widget/SwipeDismissLayout,onTouchEvent,android.permission.DUMP
com/android/mail/browse/AttachmentActionHandler,shareAttachments,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboardHelper,<init>,android.permission.DUMP
com/android/internal/widget/PasswordEntryKeyboardHelper,<init>,android.permission.DUMP
com/android/printspooler/widget/PrintOptionsLayout,generateLayoutParams,android.permission.DUMP
com/android/mail/browse/AttachmentActionHandler,shareAttachment,android.permission.DUMP
com/android/provision/DefaultActivity,<init>,android.permission.DUMP
com/android/internal/widget/LockPatternUtils,writeFallbackAppWidgetId,android.permission.DUMP
com/android/providers/userdictionary/UserDictionaryProvider,<init>,android.permission.DUMP
